indicator_id,indicator_name,domain,agency_name,dimension_category,dimension,industry,interval,period,unit,value
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Finance (DOF),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Finance (DOF),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Finance (DOF),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,3
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Health and Mental Hygiene  (DOHMH),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,44
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Health and Mental Hygiene  (DOHMH),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Health and Mental Hygiene  (DOHMH),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,9
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Health and Mental Hygiene  (DOHMH),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,30
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Health and Mental Hygiene  (DOHMH),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,5
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Investigation (DOI),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Investigation (DOI),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Investigation (DOI),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Investigation (DOI),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Investigation (DOI),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Information Technology and Telecommunications (OTI),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Information Technology and Telecommunications (OTI),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Information Technology and Telecommunications (OTI),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Information Technology and Telecommunications (OTI),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Information Technology and Telecommunications (OTI),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Probation (DOP),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Probation (DOP),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Probation (DOP),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Probation (DOP),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Probation (DOP),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Transportation (DOT),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,5
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Transportation (DOT),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Transportation (DOT),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,3
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Transportation (DOT),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Transportation (DOT),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Parks and Recreation (DPR),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,9
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Parks and Recreation (DPR),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Parks and Recreation (DPR),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,6
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Parks and Recreation (DPR),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Parks and Recreation (DPR),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,3
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Sanitation (DSNY),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,23
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Sanitation (DSNY),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Sanitation (DSNY),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,13
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Sanitation (DSNY),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,5
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Sanitation (DSNY),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,5
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Youth and Community Development (DYCD),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,4
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Youth and Community Development (DYCD),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Youth and Community Development (DYCD),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Youth and Community Development (DYCD),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,3
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Department of Youth and Community Development (DYCD),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Fire Department (FDNY),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Fire Department (FDNY),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Fire Department (FDNY),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Fire Department (FDNY),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Fire Department (FDNY),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Housing Preservation and Development (HPD),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Housing Preservation and Development (HPD),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Housing Preservation and Development (HPD),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Housing Preservation and Development (HPD),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Housing Preservation and Development (HPD),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Human Resources Administration (HRA),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,4
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Human Resources Administration (HRA),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Human Resources Administration (HRA),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Human Resources Administration (HRA),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Human Resources Administration (HRA),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Law Deparment (Law),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,3
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Law Deparment (Law),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Law Deparment (Law),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Law Deparment (Law),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,3
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Law Deparment (Law),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,New York City Emergency Management (NYCEM),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,New York City Emergency Management (NYCEM),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,New York City Emergency Management (NYCEM),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,New York City Emergency Management (NYCEM),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,New York City Emergency Management (NYCEM),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Police Department (NYPD),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,24
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Police Department (NYPD),Race_Ethnicity_Gender,Black Female,Construction Services,Fiscal Year,2021,contract,1
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Police Department (NYPD),Race_Ethnicity_Gender,Black Female,Goods,Fiscal Year,2021,contract,21
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Police Department (NYPD),Race_Ethnicity_Gender,Black Female,Professional Services,Fiscal Year,2021,contract,0
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Police Department (NYPD),Race_Ethnicity_Gender,Black Female,Standardized Services,Fiscal Year,2021,contract,2
12,City Contracts Awarded to M/WBEs by Agency,Diverse and Inclusive Government,Office of Administrative Trials and Hearing (OATH),Race_Ethnicity_Gender,Black Female,Total,Fiscal Year,2021,contract,2
